Time,Time Code,Country Name,Country Code,Population density (people per sq. km of land area) [EN.POP.DNST],Urban population [SP.URB.TOTL],Urban population growth (annual %) [SP.URB.GROW],"Manufacturing, value added (current US$) [NV.IND.MANF.CD]","Industry, value added (current US$) [NV.IND.TOTL.CD]","Agriculture, value added (current US$) [NV.AGR.TOTL.CD]","Services, etc., value added (current US$) [NV.SRV.TETC.CD]",Present value of external debt (current US$) [DT.DOD.PVLX.CD],"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]","Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Fuel imports (% of merchandise imports) [TM.VAL.FUEL.ZS.UN],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Access to electricity (% of population) [EG.ELC.ACCS.ZS],High-technology exports (current US$) [TX.VAL.TECH.CD],"Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",CPIA business regulatory environment rating (1=low to 6=high) [IQ.CPA.BREG.XQ],CPIA policy and institutions for environmental sustainability rating (1=low to 6=high) [IQ.CPA.ENVR.XQ],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Urban population (% of total) [SP.URB.TOTL.IN.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"Air transport, freight (million ton-km) [IS.AIR.GOOD.MT.K1]",Travel services (% of commercial service imports) [TM.VAL.TRVL.ZS.WT],Travel services (% of commercial service exports) [TX.VAL.TRVL.ZS.WT],Transport services (% of commercial service exports) [TX.VAL.TRAN.ZS.WT],Transport services (% of commercial service imports) [TM.VAL.TRAN.ZS.WT],"Air transport, passengers carried [IS.AIR.PSGR]","Railways, goods transported (million ton-km) [IS.RRS.GOOD.MT.K6]","Railways, passengers carried (million passenger-km) [IS.RRS.PASG.KM]"
2008,YR2008,Mexico,MEX,58.4695125903444,87777605,2.0135062998516,182148203096.22,392212466553.456,35309485700.4232,645391016559.296,..,..,..,17.3876831799887,9.50310121450823,291264809000,318303730000,98.914037,33387187129,1.87,..,..,4.33964443588963,77.227,22.773,482.785,32.448273053111,74.9771438288092,9.90928617899398,44.9375212370318,18825976,71136,84
2008,YR2008,Indonesia,IDN,130.361661983804,114128693,3.01860246603222,141916385386.581,245219682002.07,73889985655.6822,191118967621.537,..,..,..,29.1000092316725,23.8505819854307,139606000000,127538457000,92.73,5762686044,4.29,..,..,1.7638951391433,48.327,51.673,394.583,19.6825421839243,55.343220878335,21.0065569010586,49.2380953528708,29766093,4390,14344
2008,YR2008,Turkey,TUR,91.5245403635513,48999495,2.05105483718311,124496156742.22,200535280061.468,57204260468.69,422736046868.997,..,..,17.7934747112511,5.84854502681305,7.76370452542183,132027196000,201963574000,98.8096923828125,1680777551,1.97,..,..,4.03151171197651,69.562,30.438,480.667,22.3730400187222,63.7534448416055,22.7755191137548,47.3964427802481,25505092,10104,5097
2008,YR2008,Netherlands,NLD,487.132494075829,14044865,1.40494528793482,108245202870.954,202273326497.73,14792734729.7495,619153361652.263,..,..,..,10.5942695133466,14.9911760512196,637917915395.032,580936893874.027,100,58127846370,1.15,..,..,10.7640240154308,85.402,14.598,4903.379,13.6500972086172,9.56678244811269,19.6031930518688,16.382724542609,29601230,..,15313
2008,YR2008,Switzerland,CHE,193.533631946553,5627771,1.32226082224108,110636014680.085,146921537254.178,4634357215.40024,381831097220.94,..,..,..,3.09112290203604,8.98680996318951,200758777000,183573881000,100,42508223136,0,..,..,5.28304432392851,73.588,26.412,1181.567,17.12100629309,15.2543103411339,13.0417012416603,15.823456765007,14352757,16227,18367
2008,YR2008,Saudi Arabia,SAU,12.0672143425331,21180379,2.96106312691263,46693333333.3333,346998933333.333,12042933333.3333,160754666666.667,..,..,..,91.3696649972318,0.250583208615519,313462235000,115133874000,100,180168493,3.25,..,..,16.5829992710317,81.649,18.351,1382.547,30.5190403511441,64.7154650887986,26.1638612411259,31.582577113452,16708204,1748,337
2008,YR2008,Argentina,ARG,14.7559237619168,36595329,1.22140899134638,59795791835.7078,94990190458.2193,26462268578.7967,181701686479.857,..,..,..,9.44740436504896,7.24701445453369,70018300000,57461700000,98.0248184204102,1948517138,5.26,..,..,4.68291239530182,90.622,9.378,131.685,34.533729235574,41.3744956041349,15.3874114803963,29.1689602353657,6147290,12871,..
2008,YR2008,Sweden,SWE,22.4682872739679,7813274,0.96565304883884,86555658387.826,132869627224.591,7279665002.80682,313797545174.554,..,..,..,7.22590255276075,14.4826483714949,183327276526.893,168502551409.131,100,15424454303,1.15,..,..,5.32809827545271,84.746,15.254,..,22.0455682842403,16.9188633754323,23.708814911973,26.1268210833755,..,11500,7156
2008,YR2008,Poland,POL,124.471952334313,23300939,-0.171087005249751,86991947534.4513,155382699651.337,13537273783.8287,297549809065.25,..,..,..,4.17342098350668,11.3578334242238,170457981828.511,208804296033.604,100,5906529876,1.15,..,..,8.25816005394148,61.116,38.884,78.921,32.563950812126,30.9958843421501,28.9197053503552,23.8245544814888,4634676,39200,17958
2008,YR2008,Belgium,BEL,353.697919418758,10447150,0.840217047745315,73678482495.9719,112887359015.673,3671451589.27787,347786875640.838,..,..,..,9.200623673449,15.2880785739901,471840252738.725,466307389646.159,100,28302042123,1.15,..,..,9.75198480892529,97.546,2.45399999999999,981.682,21.9192907294653,12.6732510704633,31.2374588217827,26.461187259269,5878585,7882,10403
2008,YR2008,Thailand,THA,130.254575348901,27562588,3.75392464534855,89483149372.773,115345432604.996,29358124232.6638,146679524394.161,..,..,..,6.41184581388115,21.4186485498908,177777630000,179224720000,95.7572555541992,31303092122,4.29,..,..,3.79353416355903,41.419,58.581,2288.961,10.9450413429791,55.4092908414249,22.2119639752591,50.1746072891965,19993134,3161,8037
2008,YR2008,"Iran, Islamic Rep.",IRN,44.7245401409661,50597057,1.98320369490215,52661139742.4379,193569103231.314,24862800799.7493,188283617386.463,..,..,..,..,..,113668000000,57401000000,98.5919418334961,..,14.28,..,..,7.43467454741431,69.458,30.542,97.324,..,..,..,..,12029236,21829,13900
2008,YR2008,Austria,AUT,100.771343457095,5478956,0.322148960221041,74946360041.0136,116008261315.365,5775509008.3492,262594111615.644,..,..,..,3.37586729516557,12.1748410898823,181288995152.223,184293265471.038,100,15326989392,1.15,..,..,8.29509597793474,65.841,34.159,420.794,25.3232739159445,34.6278819971237,25.0086715595174,31.0755679815518,9140680,18710,10275
2008,YR2008,"Egypt, Arab Rep.",EGY,81.3239047666884,34857122,1.7189730353768,25273236363.6364,58960618181.8182,20564327272.7273,75984472727.2727,..,..,..,44.4180331789989,11.1233829094537,26223758000,48381500000,99.8,91898811,8.02,..,..,2.45308047677171,43.058,56.942,195.482,17.8469543924089,44.531693395385,33.0798294118601,44.8203244566881,6688999,4188,40830
2008,YR2008,Nigeria,NGA,165.07723135369,62697869,4.78911080467947,4939627233.31028,85019875322.6596,67327428424.4091,52605448770.9412,..,..,..,91.7434092988988,1.61078012697551,86273500000,49950644000,50.3,18260124,9.79,3,3,0.639510536232122,41.702,58.298,10.036,43.313307168706,31.0293611339762,65.9427439814056,30.6012737616527,1460900,..,..
2008,YR2008,Norway,NOR,13.0548316883188,3744286,1.618866751592,35779078014.1844,186262765957.447,5214184397.16312,224865780141.844,..,..,..,68.8966734221292,4.76270180543375,171764345000,90293251000,100,4264421285,0.41,..,..,11.6795832483958,78.526,21.474,..,29.6520965298458,11.4493919707758,47.6281413858402,31.4588384346389,..,..,2705
2009,YR2009,United States,USA,33.5363992251367,247276259,1.08529029428822,1702595000000,2828294000000,147777000000,11014404000000,..,..,..,5.782033658543,17.4773113826693,1056043000000,1605295700000,100,132406674889,1.62,..,..,17.1577377931966,80.606,19.394,35097.670654396,22.9133541395215,24.3608576484763,12.6355440964032,18.0481956869841,679423408,2431181,9476
2009,YR2009,China,CHN,141.801244134798,637407288,3.33810246782671,1611946249670.64,2344639517520.57,500069717060.925,2265244374675.76,..,..,..,1.69810779734354,13.4365543423396,1201612000000,1005923000000,99.0616607666016,309600892370,3.58,..,..,6.01010243303337,47.88,52.12,11976.438,30.110142639284,32.6237199667229,19.3801282044327,32.0891213390502,229062099,2523917,787890
2009,YR2009,Japan,JPN,351.294924554184,114913219,0.921170411859054,1001608419783.67,1426727127576.01,56635613299.5476,3742181530211.04,..,..,67.3571598348002,1.84449131359217,27.6252435656312,580718734000,551980631000,100,95158639780,1.44,..,..,8.62081638773263,89.743,10.257,10485.665,16.36303458173,8.71684354645119,26.677872251134,26.3355736168963,86896527,22100,253555
2009,YR2009,Germany,DEU,234.939637417171,60683876,0.0142057707111806,611062795220.895,852711864406.78,22572936926.9241,2191172547929.98,..,..,..,2.09774153803792,11.2621746778932,1120040632354.62,926347138770.658,100,139960752000,1.26,..,..,8.81859556166104,74.093,25.907,10187.719,32.7136794083609,15.9463817566785,23.1388854119894,22.1226170544766,103396735,93946,76772
2009,YR2009,France,FRA,118.174078680393,50540084,0.824803548969665,280204223395.388,488053626007.224,35661294804.1123,1911297582661.85,..,..,..,3.5712408093148,13.4947886521052,484781160964.593,560873021398.879,100,82531138981,1.26,..,..,5.43835672666487,78.106,21.894,6624.89,21.1013881568513,25.7115487013715,20.1261723263166,22.0298569964218,58318312,26482,87667
2009,YR2009,United Kingdom,GBR,257.414417393461,50463084,1.09510526789302,207864153294.906,429046580464.247,13123539492.1327,1726817261255.65,..,..,..,11.0437898861366,9.18968740435523,354893022576.954,519078080941.974,100,47568044646,1.26,..,..,7.57462213135116,81.031,18.969,6615.125,31.6953445770681,12.3186251089995,10.7875563065518,16.2647893747805,102464509,..,51467
2009,YR2009,India,IND,408.406503452521,371408805,2.54131718959927,221694920832.481,412300535194.346,228812977322.595,602806649005.031,..,..,..,13.3855083113181,33.9815739217189,164908700000,257202200000,75,10728448006,6.81,3.5,3.5,1.43184425374633,30.587,69.413,1235.158,17.7973785509793,12.0408351071239,12.1452789905096,21.2020157110275,54446373,551448,838032
2009,YR2009,Brazil,BRA,23.3181061815189,163798391,1.34007790812606,217703811143.343,364720416124.837,74628388516.555,985959787936.381,..,..,..,8.99965913434398,14.7949190772131,152994730000,133676940000,98.856938,7896042718,7.59,..,..,1.88381178441449,84.044,15.956,1782.3,24.7265408980331,20.211576988495,15.4866982638064,18.0787122379191,67945578,267700,..
2009,YR2009,Italy,ITA,200.908971918134,40308358,0.627292740575372,299544595721.034,479277854959.711,39107529869.4082,1456678938594.05,..,..,..,3.5753834772358,17.697864798793,406909352173.232,415104563283.511,100,25027190920,1.26,..,..,6.79565148637292,68.209,31.791,400,25.9327151442284,42.0602254021439,13.8143088835178,21.2577201698058,33194501,13569,45590
2009,YR2009,Canada,CAN,3.69808478794217,27157761,1.36797560742517,142501968331.729,348898609045.578,18866240923.8037,913969031580.789,..,..,40.340237644432,25.0400615121851,9.68302133305013,316093637000,329907000000,100,23210217037,1.77,..,..,15.9615601566894,80.758,19.242,1346.938,29.3931483889669,20.3603811215225,15.1642504519822,21.4706769733656,52583516,258280,2901
2009,YR2009,"Korea, Rep.",KOR,507.804685890834,40351067,0.639403400754965,234967069455.648,300039782916.84,21170620159.2883,496818384719.601,..,..,..,6.43014505526767,28.1388105489716,363533560000,323084522000,100,92855647821,7.57,..,..,10.3201094917268,81.835,18.165,15162.607,18.414651472692,13.6848717501309,40.2910486826034,29.4052156616826,34168590,9273,31298
2009,YR2009,Russian Federation,RUS,8.71871987748575,105149982,0.0898806241585683,157696310141.019,358564143145.644,49938278455.8481,657373364399.945,..,..,..,66.6853079283407,1.68154312074728,303388000000,191803000000,100,4527431432,7.89,..,..,11.0238562302845,73.642,26.358,2305.548,34.339813513408,20.6503720169033,27.2618158111208,15.2656101609102,34402844,1865305,153500
2009,YR2009,Australia,AUS,2.82359449643987,19216677,2.22485410716343,78490649388.8971,250320276836.99,21344426446.7678,594173906641.143,..,..,..,31.9820388517411,13.2626108831191,154331058000,165471000000,100,3249473216,2.87,..,..,18.2001819589981,88.59,11.41,2769.286,44.3423130997272,61.910917050515,13.0098111105734,25.0179840993654,50026967,62083,1546
2009,YR2009,Spain,ESP,92.9750651746681,36260460,1.18537790236856,184088635732.148,380616838010.558,32716032231.1753,984406779661.017,..,..,..,4.40610516451297,16.4911578423637,227338409990.019,293217710520.966,100,10156621554,1.26,..,..,6.21697337783496,78.21,21.79,1079.589,23.9832810572931,49.4554159462652,..,..,49289158,7348,22959
2009,YR2009,Mexico,MEX,59.4177977828648,89547738,1.996546878772,142695212269.212,294082993006.993,30218916416.9164,533344495726.496,..,..,..,13.5145607225901,6.76083448223349,229712337000,241515029000,99.0588760375977,31183608848,1.61,..,..,4.12060076622679,77.527,22.473,714.057,28.8802872548581,76.7811588504055,8.92254701440356,37.2786826166151,15728171,..,178
2009,YR2009,Indonesia,IDN,132.117708948592,117573616,2.97379589051786,142208892016.915,257121363819.561,82502594457.3776,199956130631.2,..,..,..,28.4204837869164,19.8051655483453,119646000000,93785930000,93.55,6038545109,1.48,..,..,1.86516540256931,49.124,50.876,276.918,23.2231429282,48.5991315845158,21.1741951484089,28.492079785745,27421235,..,..
2009,YR2009,Turkey,TUR,92.6928329197147,50038018,2.0973084565862,97700904516.129,155074478709.677,52409208387.0968,367408202580.645,..,..,..,4.02426975979646,8.4158421827517,102142613000,140928421000,99.330322265625,1359548592,2.21,..,..,3.89470279202096,70.141,29.859,856.034,28.6456702773778,64.9978786593127,23.5638523546882,40.6549370734456,31339441,9681,5374
2009,YR2009,Netherlands,NLD,490.079691669137,14256137,1.49306321225949,90309808280.0778,175377882745.207,12770213948.319,581078077243.679,..,..,..,8.15441646617577,12.8327435400899,497890974872.478,443152914414.223,100,50765250646,1.26,..,..,10.4275230563251,86.242,13.758,4520.328,13.5575650783307,9.54472422732543,19.5847176977381,16.3652369019204,29108547,..,15400
2009,YR2009,Switzerland,CHE,195.966975402369,5701396,1.29976081208758,101010951934.565,138070690469.626,4080723095.30374,379854406580.278,..,..,..,2.89613206650037,7.2953209914046,172474146000,155378058000,100,39308607780,0,..,..,5.37797364121195,73.625,26.375,1057.893,16.7429761571222,15.7194078157648,11.8011428928211,14.3096484603508,14701206,12460,17417
2009,YR2009,Saudi Arabia,SAU,12.4024822183664,21826964,3.00708519691765,46560000000,236089866666.667,12246933333.3333,180761066666.667,..,..,..,87.8833018719541,0.238882325994047,192314122000,95552181000,100,206730601,3.13,..,..,17.5896118641822,81.867,18.133,1838.162,43.4091149770411,63.5835631578701,20.5805102560803,24.2410801650755,17508200,1748,337
2009,YR2009,Argentina,ARG,14.9083041922907,37043822,1.21809808878371,51890313730.722,84190456294.3594,17559926036.6081,177496448209.616,..,..,..,10.3415097360004,6.35628804826454,55672100000,38785800000,98.4211883544922,1546820304,5.89,..,..,4.41088989357125,90.795,9.205,111.663,37.271171508167,38.3212118014431,14.6663877360676,21.9134461354866,5694547,12025,..
2009,YR2009,Sweden,SWE,22.6605132329288,7894625,1.03580660075872,65312524497.6352,101554521936.816,5566124016.82824,270180171940.735,..,..,..,6.05484849031339,11.6182564005081,130780728959.214,119875972482.807,100,12794379549,1.26,..,..,4.63141135977089,84.902,15.098,..,22.0227008717415,15.6662255378935,21.6787041889897,22.3004024612511,..,..,7038
2009,YR2009,Poland,POL,124.564460624265,23274004,-0.115663063732749,72437584237.212,131247994352.096,10943135870.6116,249342789294.654,..,..,..,3.03499114572483,9.4575965283212,136502777132.018,149459195149.594,100,6626950220,1.26,..,..,7.80091434165951,61.004,38.996,55.475,30.6828111346898,28.9370267420684,28.2309338956516,22.2485748762119,4279072,29940,16454
2009,YR2009,Belgium,BEL,356.555250990753,10536729,0.853793945008594,62032509030.2862,99374826340.6502,3146985273.68714,331760489024.729,..,..,78.4126727330146,7.45838329577928,12.2658212089582,370124970315.536,353363978280.953,100,29552842926,1.26,..,..,9.24961568538969,97.594,2.40600000000001,1427.499,23.1752082385686,12.6347669710389,24.7326111747589,21.6569668213917,4858700,5472,10493
2009,YR2009,Thailand,THA,130.912460607959,28587985,3.65271787161861,83421970611.7401,109043044059.057,27580076883.1411,145086974782.563,..,..,..,5.24880484746068,19.1279781443245,152422240000,133708500000,97.45166015625,27764379900,4.78,..,..,4.00112921488869,42.744,57.256,2132.553,12.9455882399984,53.6262033312932,18.9189029293649,43.3429878935378,19618735,3161,8037
2009,YR2009,"Iran, Islamic Rep.",IRN,45.2415119477394,51614455,1.99083563691585,54964230647.0968,178445049477.54,28671479029.1431,203486180334.718,..,..,..,..,..,78830000000,50768000000,98.7218475341797,..,..,..,..,7.52200253869157,70.045,29.955,95.769,..,..,..,..,13052716,20540,15312
2009,YR2009,Austria,AUT,101.035663251714,5493828,0.271070844127551,65476173937.2048,103215823839.956,4589247013.05918,248781439288.691,..,..,..,3.45645657671354,10.7210194297744,136988529421.247,143063440590.844,100,12254877472,1.26,..,..,7.51875110192905,65.847,34.153,341.511,27.7911684108479,35.9344331834718,23.401301791034,28.1927967959258,8520740,20202,10210
2009,YR2009,"Egypt, Arab Rep.",EGY,82.8419528856296,35492121,1.80532503092052,29833049249.2928,67686770145.7895,24563828243.998,88001650105.1715,..,..,..,28.9188411098272,9.89605496744476,23061600000,44945700000,99.6351013183594,85283582,8.2,..,..,2.50693511001549,43.039,56.961,180.31,19.8831188161472,50.4891513552591,31.4446395208007,44.6631832104723,6215870,3840,40837
2009,YR2009,Nigeria,NGA,169.529278522569,65756801,4.76356431505002,4112168564.89886,56956433808.3447,61693762059.1303,47863940640.033,..,..,..,90.3615313474583,1.01931701640534,56741900000,33906282000,52.1572036743164,45296900,9.83,3.5,3,0.496985479758217,42.588,57.412,7.966,30.3995855453737,34.1980359904483,62.4118091252282,37.0763411330811,1365343,..,..
2009,YR2009,Norway,NOR,13.2205122588947,3805760,1.62847639699914,28372056040.5833,132469983938.425,5021706979.62883,207580109091.487,..,..,..,63.0389107703463,5.03897190766525,116778108000,68970135000,100,3807911617,0.41,..,..,11.4618288550645,78.815,21.185,..,32.8988456956819,11.9417455543347,46.772135328965,22.2754145619175,..,..,2877
2010,YR2010,United States,USA,33.8180812731896,249866722,1.04214945972555,1805882000000,2958610000000,170356000000,11380637000000,..,11.46,35.7400812037258,7.17732035353597,18.5881076912138,1278495000000,1969183900000,100,145932689277,1.57,..,..,17.4416151349557,80.772,19.228,39353.2561,22.9555506676808,25.2066982371317,13.1828768862249,19.7768125697295,720497000,2468738,9518
2010,YR2010,China,CHN,142.487743405,658498663,3.25536549409244,1924324261142.05,2830447191317.96,581400903183.02,2688772394366.57,..,100,..,1.68860853471887,14.5301593955416,1577754000000,1396247000000,99.7,406089687684,3.69,..,..,6.56052000702696,49.226,50.774,17193.8774,39.2598577050965,39.2991737452282,29.3457203835066,45.2523347628074,266293020,2451185,791158
2010,YR2010,Japan,JPN,351.30983404197,115931525,0.88224889806462,1187502260626.37,1621370502065.54,62829891247.8515,4002025521225.68,..,96.06,..,1.73729901582953,28.6835408276725,769773832000,694059160000,100,122102186970,1.33,..,..,9.14831603810416,90.522,9.47799999999999,7698.79769790059,17.1355364586589,10.0203514677605,32.0453021824421,28.5247036083985,109617020.965748,20432,244235
2010,YR2010,Germany,DEU,234.606908225034,60752899,0.113677273516088,682310369259.89,927470607087.017,22117888419.7412,2125321142497.49,..,99.84,103.579707870535,1.93436689604998,11.4733344962772,1258923741312.67,1054813870145.5,100,158507039742,1.58,..,..,9.27963401169499,74.291,25.709,7487.48100076523,29.6304724046185,15.5268361524717,25.0101239455737,25.5091358835986,97330734.2807591,105794,78582
2010,YR2010,France,FRA,118.7593382972,50945804,0.79956370185802,268354883329.818,467557592524.309,42503429650.6787,1875203583930.54,..,92.07,..,3.65886902474076,13.983586438729,523767039369.762,611069803832.687,100,99735768592,1.58,..,..,5.42898086189895,78.345,21.655,5079.71814764909,21.1702345163514,23.1524453297757,21.4454919983926,23.5827495146058,60864422.1135135,22840,86853
2010,YR2010,United Kingdom,GBR,259.440189310958,51030310,1.11777108530512,218043114274.39,439267726867.794,16096001937.4283,1741906641078.36,..,86.42,..,12.4376307747747,10.1962393371383,415958982008.248,591094912207.81,100,60172818879,1.58,..,..,7.85783648614987,81.302,18.698,6082.73941307418,31.040499941769,13.0297536477323,10.9044272138057,16.6885102457369,101515720.193399,..,55019
2010,YR2010,India,IND,414.0269175532,380742328,2.4819485637256,268485238711.037,498354783111.878,290195450439.18,748446066614.43,..,99.98,2.558481966215,16.9452749674938,35.5549538294324,226351400000,350232800000,76.3,10086626314,6.07,3.5,3.5,1.39700890564172,30.93,69.07,1630.96414222155,13.4119841278777,12.4286433332196,11.3868362691519,18.2731443785934,64374253.8038964,600548,903465
2010,YR2010,Brazil,BRA,23.545462148277,165968133,1.31594516325488,281008981355.161,513959754433.834,90912346521.146,1272595497953.62,..,52.36,29.5382675341377,9.90578755643656,16.4061378816262,201915000000,191537000000,99.1600646972656,8213045702,7.76,..,..,2.13293757108779,84.335,15.665,1302.474647875,27.6157675492879,17.9720628331137,16.876776518029,19.1629688299828,74627064,267700,..
2010,YR2010,Italy,ITA,201.527901679472,40502481,0.480438950517546,302338290453.299,465914776428.75,37635772446.5425,1407920412153.57,..,99.25,..,4.68604270470636,18.6273029800428,447300926692.227,487048665140.744,100,26419456970,1.58,..,..,6.83837457020099,68.327,31.673,784.96985,24.2542600853158,38.6353409117911,14.9796643171294,23.5982874678719,32645164,12037,44535.4
2010,YR2010,Canada,CAN,3.73951026611287,27522849,1.33536705317397,167004674258.09,431006640258.261,21485924716.2237,1057106719461.91,..,0,..,26.2948484998336,10.4341619871962,387481217000,402690000000,100,23963441244,1.51,..,..,15.723167000507,80.937,19.063,1957.32853635002,30.8285410442154,21.0224008672321,16.4495688064278,22.1759701835527,63277409.3753385,322741,2875
2010,YR2010,"Korea, Rep.",KOR,509.658665021084,40602657,0.621566983144705,304283770493.08,379076796120.62,24477428094.1923,586985288838.565,..,100,..,6.87632892286737,28.6214763059691,466384000000,425212000000,100,121478141990,7.17,..,..,11.4363166269633,81.936,18.064,12942.727326,19.4370156463952,12.5577097278204,47.6824308304,31.5771102332355,36987982,9452,33027
2010,YR2010,Russian Federation,RUS,8.72263436175533,105261473,0.105974278286512,195425347910.129,457468961199.161,50991688526.3716,810039395717.188,..,89.48,..,65.6224319874868,1.38719521175854,400630000000,248634000000,100,5075117239,4.95,..,..,11.6943481245069,73.687,26.313,3531.583,36.4532162995979,18.1531704788009,30.5723823771082,16.251977962355,43855539,2011308,139028
2010,YR2010,Australia,AUS,2.86785858401781,19549433,1.7167787678767,91722892627.4993,287855192460.143,25257641152.1184,750194662203.823,..,0,..,30.8231997713788,14.035724868514,212634216000,201639000000,100,3916557449,1.87,..,..,17.7408450531619,88.733,11.267,2938.314378037,44.403022073967,62.3522180245732,12.9449256399459,26.605891173389,60640913,64172,1500
2010,YR2010,Spain,ESP,93.1519309613808,36535850,0.756607893274885,174077052834.557,341044595187.846,33445690794.235,936534968065.742,..,26.28,..,4.93498970540535,18.4800495381906,254417586229.526,327015566420.006,100,11290317379,1.58,..,..,5.81641636625128,78.442,21.558,1235.86488460144,24.7957065382995,48.1011711714238,..,..,52847712.6083233,7844,22304
2010,YR2010,Mexico,MEX,60.3508017181512,91303466,1.94168810842867,174061798353.909,353714493114.91,34883917062.3615,619527457185.818,..,99.99,..,14.0422962992846,8.03600735792378,298305075000,310205064000,99.236696,37657285550,5.37,..,..,3.95765766416183,77.825,22.175,908.948170756014,27.1438155638224,77.9465984455871,6.75898320777352,39.5428008219458,31269061,..,178
2010,YR2010,Indonesia,IDN,133.875104467396,121077743,2.93681868595965,166412397525.649,322998068749.924,105178671736.143,307066517940.349,..,92.3,..,29.726910487277,20.3930524268421,157779103000,135663284048,94.15,5742569481,2.46,..,..,1.76790787941536,49.924,50.076,665.663628453711,24.6216971722333,43.1755132232431,16.539665462483,33.3937795496838,59384361.605798,..,..
2010,YR2010,Turkey,TUR,93.9762145446513,51145977,2.19007617771573,116563118559.032,189895285766.051,69670113763.1546,419086152492.767,..,100,..,3.90451500301222,8.25986585574503,113883219184,185544331852,100,1712937113,2.35,..,..,4.12021480689747,70.715,29.285,1149.281,28.0650564651213,62.7884348067834,26.1829302196275,43.648349273248,45665249,11030,5491
2010,YR2010,Netherlands,NLD,492.599881411207,14465528,1.45809589920064,88768224757.1696,166453665664.256,14340868012.5124,571156722342.812,..,100,..,10.0089384279926,15.6983796015508,574251148595.473,516408787335.954,100,59509788717,1.58,..,..,11.0170708560989,87.061,12.939,6444.38161844899,14.1905319297438,9.40315243324345,19.3231142066314,16.9268057652049,26979676.6296817,..,15400
2010,YR2010,Switzerland,CHE,198.018751897965,5764063,1.093155085224,109709879957.094,149451649856.948,4081335082.81687,408678184017.526,..,77.92,..,2.90526019206708,7.5153010617936,195609280000,176280626000,100,42679710697,0,..,..,4.98342894466888,73.663,26.337,1282.496418,16.1375454517284,15.8639427420498,11.172246527694,14.3431590140035,22146864,8725,17609
2010,YR2010,Saudi Arabia,SAU,12.757967893045,22512092,3.09065008508073,58178933333.3333,308389600000,13946133333.3333,205871733333.333,..,100,..,87.5410339735472,0.254481075526371,251143033000,106862965000,100,198510916,..,..,..,18.9053424973007,82.084,17.916,1324.861,41.4443862576854,64.8428905966214,19.6739049228557,24.9500092561605,20323592,1748,337
2010,YR2010,Argentina,ARG,15.0634120050134,37499723,1.22319560825808,67123175368.3781,107003102712.487,30213817111.0998,218147704405.241,..,98.35,..,8.12833646033273,7.94646974360173,68187300000,56792500000,98.82,1628113368,5.98,..,..,4.55849961171786,90.966,9.03400000000001,193.301253837474,34.7048606765941,39.498424443444,15.6519301546612,25.8376626589977,9025035.31187357,12025,..
2010,YR2010,Sweden,SWE,22.8545255154262,7976659,1.03375039522615,79813676194.1716,124224071858.24,6974794511.61512,298183946429.131,..,0,181.620561385244,6.86892311056338,13.4243613979155,158549372796.377,148945624582.844,100,16178044373,1.58,..,..,5.54734805226545,85.056,14.944,..,23.9747546419513,15.5736762407484,20.2405762076808,23.9062276362654,..,..,6774
2010,YR2010,Poland,POL,124.209200731357,23165018,-0.469373364884263,74558145704.1483,139832874622.807,12297310740.4583,269488675929.303,..,100,..,4.09959316098988,10.9299301219727,159723748403.502,178049065408.229,100,8304806900,1.58,..,..,8.31337682505654,60.892,39.108,76.606040095,27.7337302999903,27.059255700924,25.0586340388256,20.2647163522216,4099082,34266,15715
2010,YR2010,Belgium,BEL,359.827807133421,10638559,0.961788901955212,63664156515.8721,100230323771.529,3686667916.47853,328552226388.952,..,100,..,8.79120482657702,13.7932954184617,407692343024.775,391177100759.568,100,31948749412,1.58,..,..,10.1714652153634,97.641,2.35899999999999,1067.351,21.5750515823403,11.7866364411838,27.5970828103725,24.3627011817296,7528586.30424955,5439,10493
2010,YR2010,Thailand,THA,131.552404627219,29625643,3.56537791991849,105987054096.959,136485291472.178,35901873715.9034,168717844327.252,..,100,..,4.83652062395281,18.0848130432231,193305550000,182920960000,99.7,34156221484,5.02,..,..,4.19478193989097,44.08,55.92,2938.670391666,13.6990812365069,58.9577473662143,17.3421231945286,45.9078813206839,28780723,3161,8037
2010,YR2010,"Iran, Islamic Rep.",IRN,45.7817671111766,52664050,2.01312906645206,62266526094.2548,215330434444.453,31656554489.8056,235690621063.672,..,100,..,70.7749364827814,2.76054623440718,101316000000,65404000000,98.858757019043,584312861,..,..,..,7.68472866152124,70.626,29.374,96.5379373693632,..,..,..,..,18760850.3814854,20247,16814
